"MAE"t"theta"t"p"
"8443"t248,341743659013t0,368681458057836t0,28540240500588
"6921"t248,466807083526t0,3804924080614t0,262676714849658
"4528"t248,540234136195t0,401758441468701t0,236760618304834
"1062"t248,612609831734t0,388168090954423t0,255533897457644
"5922"t248,803547530865t0,375591842224821t0,283961845538579
"1527"t248,955081647049t0,420382749289274t0,213456955505535
"6446"t248,969935238186t0,357174829347059t0,292016255506314
"4770"t249,007954020356t0,48023374681361t0,127413846040145
"326"t249,116343747476t0,351960391271859t0,306122459284961
"6800"t249,180759173999t0,337040804093704t0,311711448035203
"3555"t249,362013702116t0,346498473081738t0,304193524108268
"2326"t249,364734453414t0,377019497565925t0,284184040594846
"800"t249,425782560462t0,446249986533076t0,175729892472737
"5998"t249,533642799409t0,33636324480176t0,313264770619571
"5661"t249,689922608805t0,450561259640381t0,169681784976274
"6996"t249,692500539389t0,327153871301562t0,327827608166263
"2785"t249,869606759297t0,339237520936877t0,321371673489921
"6282"t249,929248946766t0,45650747208856t0,163251374009997
"6571"t249,953976077799t0,495505844708532t0,154493354051374
"44"t250,036145477719t0,379151989705861t0,282524640229531
"2566"t250,079626066563t0,323859687428921t0,322603306709789
"3504"t250,128560273361t0,260351079050452t0,380071652610786
"3922"t250,130013417891t0,398380601312965t0,241711316606961
"7055"t250,222334911604t0,296795123023912t0,349289368535392
"3021"t250,295371370253t0,312789443647489t0,339572855643928
"8620"t250,404447921948t0,32532424130477t0,328798098978587
"8786"t250,410506300553t0,456132661085576t0,163584432634525
"5414"t250,428465277329t0,38079313095659t0,262721475912258
"4323"t250,454755088262t0,27073776605539t0,371140938648023
"4210"t250,470128102197t0,3185564794112t0,328889330127277
"5828"t250,477450189969t0,320314708165824t0,331701100780629
"9146"t250,481354808159t0,316907113185152t0,329500505677424
"9369"t250,557340138909t0,297089497325942t0,354956991760991
"3243"t250,642343851396t0,384164713323116t0,25578765810933
"5470"t250,690932726394t0,36263717757538t0,283511165808886
"8621"t250,975800137476t0,390496080974117t0,271452175127342
"2980"t250,978895220963t0,330210751155391t0,316651250538416
"9590"t251,120013458822t0,338039431488141t0,324367957399227
"8515"t251,259145235493t0,30478611541912t0,353874833229929
"7796"t251,342240087347t0,269701100885868t0,376947517739609
"8001"t251,614619414439t0,455418378347531t0,200101680285297
"999"t251,662850943931t0,201886410824955t0,427857828745619
"8622"t251,816153583742t0,284811270656064t0,372203097888269
"3705"t251,896495608059t0,437018886674196t0,186064841412008
"3591"t251,92460036575t0,116384024266154t0,480365077476017
"6279"t252,065547735666t0,217594692716375t0,412305797124282
"5827"t252,151233131614t0,312410586280748t0,332192642893642
"6229"t252,159560399784t0,505001107929274t0,14466360588558
"362"t252,256750887761t0,300990732153878t0,359095586906187
"1097"t252,264289940227t0,481904044980183t0,171457561268471
"4346"t252,278888111658t0,227074356749654t0,414813214261085
"543"t252,311989326219t0,288872729288414t0,365542632737197
"1998"t252,322671443821t0,091639110352844t0,494136374583468
"2318"t252,495343030773t0,413753227563575t0,247667044913396
"2929"t252,497961442222t0,297135117929429t0,361925428453833
"1675"t252,525294541874t0,384816381148994t0,252977165556513
"4683"t252,559479228063t0,0385244169738144t0,521915719565004
"3944"t252,633023958152t0,233047385467216t0,41042039738968
"1184"t252,638807997646t0,209987802198157t0,427195815043524
"6260"t252,639209843451t0,267181481234729t0,371801557554863
"6868"t252,655728443106t0,198352996492758t0,425968119618483
"3994"t252,683200147524t0,182669755071402t0,438437843928114
"8750"t252,75374294468t0,280538747785613t0,37455952053424
"352"t252,757055379733t0,17525058798492t0,447373589454219
"5099"t252,783542321285t0,409068804001436t0,223487128480338
"2101"t252,786970277156t0,534490623278543t0,115788980084471
"9980"t252,826034309933t0,208028839202598t0,429754493758082
"74"t252,847773521317t0,37574402266182t0,288710728962906
"1259"t252,906804962048t0,257868834771216t0,392741446592845
"6705"t253,009529417448t0,328920954372734t0,334690608573146
"307"t253,028750651366t0,436597552383319t0,187882840656675
"6565"t253,046985411679t0,105208745226264t0,490226476802491
"1935"t253,085196249174t0,231030449271202t0,412831395841204
"5164"t253,146868727991t0,333753522718325t0,330103032127954
"5452"t253,178117751094t0,379578972235322t0,259896092070267
"4551"t253,178711622906t0,180639475118369t0,445064461417496
"6701"t253,218989322324t0,125903084874153t0,47912031984888
"8635"t253,276423029283t0,167339154984802t0,457223438774236
"6557"t253,277973525147t0,00629184884019196t0,539077982166782
"1071"t253,286295955148t0,310299932956696t0,351719249691814
"3691"t253,340294317334t0,424048594431952t0,202390275429934
"8098"t253,355050315242t0,0579354122746736t0,514587573846802
"8773"t253,430165447349t0,345956939738244t0,295634963130578
"641"t253,572535142255t0,181554747745395t0,448487189877778
"751"t253,621536957315t0,201822682982311t0,423431572970003
"5772"t253,634817047814t0,0683722661342472t0,510653960797936
"9711"t253,738181654974t0,407893089111894t0,255226044729352
"4911"t253,886036281521t0,0583532410673797t0,516494696564041
"7857"t253,890340158928t0,0273399229627103t0,527399532310665
"9214"t253,93317297967t0,0914038058836013t0,499078760668635
"5874"t253,996953113557t0,0641655528452247t0,512308638775721
"5299"t254,042493237318t0,0209714856464416t0,534563778992742
"3968"t254,050582639784t0,20431367889978t0,421660544653423
"9059"t254,09215203219t0,397469819057733t0,26685302129481
"8350"t254,104562798455t0,250969629036263t0,386205374426209
"1871"t254,157537718824t0,194311758037657t0,440088756708428
"5321"t254,210916622703t0,179277236573398t0,449190033203922
"3419"t254,221883513238t0,0267088850960135t0,530563474097289
"2517"t254,226145164824t0,430738769471645t0,192831333819777
"1511"t254,249238003086t0,374219424789771t0,265122242062353
"7216"t254,261538294872t0,110439914744347t0,482898079114966
"1680"t254,300576519328t0,136390878818929t0,47515475412365
"444"t254,313532591576t0,0638685640878975t0,508501504873857
"4363"t254,373012357567t0,160108762793243t0,463342353724875
"8681"t254,623949666302t0,072936445241794t0,502517614839599
"5053"t254,687103898062t0,0270044070202857t0,534062106930651
"7488"t254,714698718635t0,112413307884708t0,488972742971964
"6991"t254,716731830668t0,456568596651778t0,201790618267842
"7218"t254,732161920394t0,475207983516157t0,18084428103175
"6796"t254,734375976788t0,428392776753753t0,233427101001143
"5108"t254,766887469037t0,360920924693346t0,279969340446405
"5229"t254,795084859732t0,131033008685336t0,468427583598532
"7756"t254,79809365025t0,212916745105758t0,429282808490098
"1518"t254,803366072018t0,187726343050599t0,446838621096686
"2699"t254,811650251037t0,196940352907404t0,424908281560056
"9129"t254,852369691251t0,485037697013468t0,169438082235865
"3942"t254,987471209775t0,421564147574827t0,204814821877517
"4366"t254,995677930808t0,123492102371529t0,485944682406262
"9471"t255,141814238168t0,145021532895043t0,472568519809283
"5818"t255,146271625022t0,0808591060340405t0,508855619723909
"5038"t255,297193948131t0,0669360030442476t0,51531904193107
"3829"t255,444472827825t0,357264698017389t0,309375267685391
"83"t255,456236991384t0,0412102856207639t0,526957049407065
"4361"t255,95143106605t0,287107835523784t0,351118832058273
"8575"t255,962067147176t0,533683669287711t0,118017944553867
"2777"t255,976769044129t0,251490351511165t0,384568648529239
"3952"t255,979811363572t0,153429088881239t0,455021528573707
"1909"t256,096600857618t0,0269291212316602t0,53557272804901
"5592"t256,118571358539t0,0426285662688315t0,517087703105062
"2788"t256,178833468386t0,18675509118475t0,430552197177895
"7924"t256,322986007063t0,420116262510419t0,244101790478453
"7744"t256,383743967937t0,0682348327245563t0,516670538717881
"9199"t256,414145842544t0,328839692287147t0,313225644640625
"4644"t256,521701836577t0,144515633815899t0,474914077785797
"5688"t256,557571791501t0,389184762956575t0,244908637157641
"2023"t256,61895523335t0,0123303949367255t0,543899135966785
"3151"t256,938637402911t0,350352350156754t0,317510785697959
"9410"t257,097961297643t0,0308411146979779t0,535652223881334
"9437"t257,635057702217t0,0448087700642645t0,529296870925464
"5950"t257,791071583317t0,528525490546599t0,123590083466843
"8480"t257,891838418877t0,242130732163787t0,387336729723029
"3494"t257,973485195099t0,211131641175598t0,433105737739243
"462"t258,10332862817t0,10898478073068t0,496556469518691
"8799"t258,191584034486t0,274214080302045t0,362549718143418
"4993"t258,308824435557t0,0900944648310542t0,491493542841636
"4511"t258,31958991422t0,0400548609904945t0,516549238143489
"9365"t258,356429264493t0,279353813035414t0,356858325214125
"4928"t258,389005839161t0,272874818183482t0,387103581172414
"2197"t258,700635055844t0,112533505540341t0,49487143298611
"1146"t258,759216284521t0,324780458584428t0,342804126697592
"6724"t258,862169137302t0,0570643693208694t0,506899552699179
"7752"t258,877723169745t0,145914988126606t0,457417579670437
"9947"t258,89016940928t0,517020884202793t0,135594327864237
"5043"t259,072483487838t0,401016200892627t0,227849690779112
"592"t259,114289454769t0,263978312024847t0,394731419952586
"1841"t259,181172384779t0,0936871683225036t0,50546626073774
"8493"t259,195690004915t0,395680721616372t0,273119016736746
"6404"t259,302911683795t0,255535148084164t0,376881800522097
"8145"t259,341848613818t0,154833818320185t0,450570616149344
"7954"t259,40914040219t0,248909816378728t0,406604901887476
"4932"t259,472566633628t0,449238599278033t0,165714949951507
"6884"t259,521392402023t0,267270104959607t0,365498674358241
"9867"t259,586437595832t0,527563638053834t0,125527362641878
"6639"t259,753654492274t0,17999312072061t0,455013296217658
"6900"t259,758480898202t0,254381700186059t0,375474221655168
"7198"t259,857271467051t0,117534560384229t0,47223048650194
"6925"t259,88576305713t0,314138399902731t0,353133304300718
"1768"t260,017936935432t0,0743991783820093t0,515721109998412
"7828"t260,02003219424t0,0536787442397326t0,526243931404315
"5872"t260,056703303308t0,138385015772656t0,480611462239176
"1224"t260,159392387615t0,419489332009107t0,203421516111121
"8246"t260,300905291459t0,446740389801562t0,217865615314804
"909"t260,359523719114t0,366026529343799t0,268129467894323
"8241"t260,795055989893t0,430174015462399t0,190253512281924
"2251"t260,839988663526t0,119462449336424t0,472249303688295
"2060"t260,897967755883t0,301192549755797t0,365380700887181
"9058"t260,918488166584t0,381772643188015t0,251088498043828
"708"t261,102329164547t0,411785622593015t0,257355782995001
"8426"t261,150663326377t0,248827062314376t0,40753245849628
"9098"t261,190459947732t0,458132321480662t0,151207863143645
"3988"t261,208048421604t0,414210031973198t0,254811408510432
"7333"t261,379454983726t0,306236023781821t0,361066752206534
"9972"t261,569314529528t0,10658647143282t0,478574716788717
"5001"t261,639715496899t0,446858570445329t0,166845662775449
"1323"t262,002437849799t0,0981510588899255t0,483714002394117
"635"t262,05723259468t0,0708161883521825t0,496786008356139
"5326"t262,120216628562t0,256504368735477t0,40258905866649
"914"t262,213766720259t0,040941919432953t0,533422070299275
"5547"t262,57315557839t0,327653692336753t0,343027337291278
"8117"t262,896145136619t0,390102681238204t0,239126383699477
"2928"t262,925823635686t0,170009610243142t0,437614970630966
"1776"t262,991922255739t0,43722768034786t0,2302449708106
"1964"t263,045717857392t0,00752663286402822t0,549494845257141
"3826"t263,156651850351t0,494980155257508t0,100104854768142
"4464"t263,212671498775t0,398334937635809t0,273570567602292
"814"t263,281800370155t0,152660825522617t0,448361595231108
"4143"t263,346010654931t0,17483180295676t0,46046584781725
"5182"t263,352038603441t0,39683670271188t0,229687448428012
"5477"t263,358485307711t0,345211459556594t0,288956110575236
"828"t263,435571115874t0,433650608174503t0,183671233733185
"3751"t263,801642939166t0,329057545401156t0,342460128758103
"1120"t263,894076308311t0,370758411940187t0,260014708340168
"6444"t264,077430914671t0,373741393210366t0,256905345455743
"7276"t264,198113963898t0,278888658154756t0,353201746568084
"8735"t264,337426639294t0,115493029821664t0,496133892354556
"5327"t264,508696134565t0,275998157914728t0,388742301962338
"3386"t264,74586170768t0,081052437890321t0,489923159847967
"3929"t265,029457015198t0,242957729147747t0,414679219550453
"4044"t265,073774828417t0,132915902882814t0,486727892048657
"844"t265,136851811959t0,386457290267572t0,287384662008844
"9095"t265,419875883623t0,00535437790676951t0,529416371043772
"9317"t265,655979203679t0,358666348503903t0,316045716102235
"7515"t265,664044128602t0,358309902483597t0,273048354336061
"5308"t266,073688714149t0,187832937575877t0,453412637626752
"4280"t266,140818417209t0,42115931189619t0,198497176798992
"3355"t266,393047229308t0,312389872269705t0,35943669420667
"323"t266,410715348817t0,403685897821561t0,221659813378938
"8453"t266,773180285971t0,0994068584404886t0,506330467923544
"2012"t266,779344479686t0,136586023261771t0,485641021234915
"767"t266,838164295218t0,0274036133196205t0,54221943593584
"5731"t266,932031995227t0,43712466629222t0,232824726123363
"5713"t267,088839325965t0,134517020313069t0,48693603288848
"5746"t267,250202095873t0,365388318896294t0,310489434958436
"7696"t267,478381581801t0,138922248501331t0,484239717316814
"5618"t267,508806626048t0,452505893306807t0,214936401532032
"4530"t267,569467487008t0,206374526256695t0,441945944190957
"2453"t267,611230487449t0,490879647200927t0,169390321988612
"2664"t267,875748175758t0,26503700343892t0,399197950074449
"510"t268,000108808955t0,118930652737617t0,495967761613429
"9651"t268,511840553418t0,299157191300765t0,331638122955337
"5651"t268,676613096199t0,241526667959988t0,417711663339287
"7755"t268,965554072207t0,313538349699229t0,360110452678055
"6386"t269,065440168296t0,454921609256417t0,151207035849802
"7337"t269,136427047452t0,152517257956788t0,477326177991927
"7442"t269,142365712068t0,433975628810003t0,181017961725593
"5963"t269,176994494529t0,374259083066136t0,253570160036907
"745"t269,255123502217t0,163443497149274t0,470518716285005
"292"t269,358799291569t0,428831423167139t0,185709120379761
"5908"t269,444846154208t0,0661846494767815t0,497059447225183
"7492"t269,44673215359t0,399343371158466t0,225299152173102
"3694"t269,498929529367t0,477525356225669t0,185455714049749
"3761"t269,913146636988t0,374051877530292t0,303286629472859
"6515"t270,117912115502t0,527486751088873t0,129871165775694
"9537"t270,148561940369t0,516690750839189t0,141575492848642
"6726"t270,265705562707t0,31168556609191t0,319081265991554
"6293"t270,359028842144t0,149829022586346t0,44686879417859
"9448"t270,44267237867t0,506039248313755t0,153231978998519
"3859"t270,557334848639t0,218962092185393t0,435067804600112
"3596"t270,907624619546t0,180370062589645t0,460773348016664
"5665"t271,037422831924t0,47565458342433t0,188718520873226
"9221"t271,088429193112t0,189702564151958t0,454952001012862
"1674"t271,242054407177t0,230228032916784t0,390553968399763
"4782"t271,281499794058t0,502343421569094t0,157656144048087
"4402"t271,286314342634t0,363590315217152t0,265535356034525
"301"t271,456687674861t0,355675583472475t0,32260423603002
"5693"t271,872134089026t0,124881047289819t0,494443839578889
"971"t272,046944941418t0,120485672960058t0,497271142038517
"2631"t272,157160395385t0,241307539166883t0,380975580005907
"861"t272,338602985327t0,392679819138721t0,231467125681229
"6033"t272,559043161371t0,0303923988249153t0,514874159777537
"7322"t272,560859596241t0,130690125515684t0,459161309408955
"7409"t272,654516047277t0,483618929516524t0,180036486615427
"9941"t272,830216312789t0,329438285436481t0,299909581616521
"8203"t273,143851202104t0,0380937694571912t0,510072254901752
"27"t273,207384442818t0,341049373615533t0,288827362889424
"2604"t273,750863349776t0,532764616189525t0,125719476211816
"4037"t273,803938538998t0,473169120261446t0,1258375601843
"1212"t274,01339867979t0,0311442140955478t0,513825150206685
"5751"t274,079232684695t0,158497860888019t0,441023619612679
"651"t274,171559048732t0,232978557469323t0,386315322201699
"9158"t274,221868363469t0,483512119855732t0,18067606005352
"3436"t274,702750295116t0,407197924330831t0,211074074124917
"2320"t274,880754691189t0,236228127265349t0,425227351323701
"7028"t275,061126748871t0,247915738029405t0,374328687950037
"8583"t275,174689670611t0,194019983988255t0,454139509634115
"9545"t275,431369968479t0,421735063428059t0,254855135455728
"2984"t275,451934476794t0,427843692712486t0,184641898446716
"4634"t275,471686418601t0,518955903826281t0,14109733379446
"4655"t275,651966154679t0,436050299089402t0,237846441473812
"975"t275,695161740305t0,177707227412611t0,464970979769714
"8829"t276,112428756239t0,18439708952792t0,460964083252475
"679"t276,177913989058t0,0370540579315275t0,51020777055528
"476"t276,353368237119t0,372702361317351t0,307544052437879
"9865"t276,74797570246t0,350916176801547t0,2760972074233
"5375"t276,812831408579t0,0201662548352033t0,517681442247704
"4653"t276,910823285811t0,481691190507263t0,184838298591785
"9051"t277,4295022401t0,0499890125356615t0,502684839186259
"3775"t277,500904567029t0,327017775271088t0,301455539558083
"7771"t277,569536830883t0,023471113992855t0,548385603446513
"8534"t277,776909593407t0,159098157892004t0,477271066303365
"6811"t277,930077027471t0,460489175282419t0,210227595735341
"9775"t278,365356841326t0,330024732742459t0,297258997499011
"652"t278,447280013925t0,180997959338129t0,423196474020369
"3236"t278,6537414195t0,374328362988308t0,248796579381451
"3120"t278,664837383237t0,0702253878116608t0,526893497724086
"4447"t278,758853741374t0,348031877307221t0,278627020656131
"796"t278,824109924819t0,0201326725073159t0,516475796420127
"898"t279,024228824998t0,00126789603382349t0,558838093467057
"6623"t279,136719344684t0,0278643898200244t0,547234981134534
"7246"t279,632172828344t0,30879107862711t0,369849828444421
"1611"t279,824210967544t0,423939019208774t0,253643605834804
"6418"t280,036935882805t0,437662990530953t0,237951679737307
"6936"t280,177400071176t0,245275879278779t0,373269624705426
"3261"t280,197143826031t0,142928625689819t0,488167787529528
"8012"t280,292199431491t0,405150461476296t0,27514269661624
"2979"t280,304261190379t0,373622514307499t0,249357533827424
"7288"t280,751794774427t0,333836017875001t0,292090637958609
"8129"t280,781531671731t0,0323682641610503t0,509919529873878
"4805"t280,796362164938t0,150257447268814t0,443019217299297
"484"t281,033776907087t0,205171233974397t0,44945370410569
"2124"t281,062097940223t0,472932841861621t0,123497010953724
"6188"t281,211931972673t0,258818729082122t0,361403001029976
"2639"t281,409767854176t0,00150239700451493t0,525262863910757
"5667"t281,623981342298t0,488923890748993t0,178037155023776
"2337"t282,094836126606t0,158449704991654t0,437206681561656
"7626"t282,30512186113t0,0687783868052065t0,528364001284353
"1707"t282,347930716636t0,531030454672873t0,130761649808846
"4148"t282,455708101135t0,203823370626196t0,405503658717498
"6196"t283,424414045054t0,290664133848622t0,386687515606172
"1550"t283,522339364091t0,196755094220862t0,455927691259421
"7707"t283,524834666821t0,33662501652725t0,289126879931428
"6971"t283,741870351547t0,36864087311551t0,31460060114041
"1375"t283,965255211082t0,278868458699435t0,396003913925961
"4371"t284,153114512183t0,166388504905626t0,474675208097324
"7973"t284,177065716196t0,341108590597287t0,341600165935233
"2440"t284,231337028035t0,346939713694155t0,276685800752603
"3149"t284,258683786609t0,549354410264641t0,113874763762578
"4519"t284,303358087352t0,267755249049515t0,353904573596083
"9564"t284,538619810873t0,169852457474917t0,473285550507717
"1081"t285,317585791231t0,324496726738289t0,357117760227993
"4652"t285,392229580225t0,28618495259434t0,390612391056493
"2689"t286,064261301623t0,307186597492546t0,317303512734361
"33"t286,113284045973t0,15844506630674t0,480281342333183
"2555"t286,519019074592t0,317661050474271t0,307192916399799
"6097"t286,88738000336t0,326495813205838t0,298381637525745
"7193"t287,411361354437t0,239924836205319t0,427235450991429
"5552"t287,525168975036t0,259376247879118t0,360319224093109
"4263"t287,848151486161t0,370759864104912t0,250341441435739
"8790"t287,901042562339t0,337879308965057t0,285715458798222
"429"t287,944549598466t0,117148170480505t0,505338864005171
"1542"t288,412087689106t0,294396881014109t0,328892560093664
"6904"t288,487339870908t0,1062462402042t0,511148801492527
"826"t288,690751663356t0,433633489534259t0,172087450185791
"448"t288,740278834171t0,224739789264277t0,387775539187714
"4309"t288,834317937789t0,0274312328547239t0,550104347150773
"2707"t289,181980851946t0,0137916579842567t0,55665160343051
"9396"t289,259711538217t0,22074637003243t0,389608664740808
"9940"t289,514301948316t0,280302469385788t0,340271581243724
"8952"t289,608894246748t0,483126455452293t0,189014913071878
"9322"t289,72826134293t0,225657233968377t0,385959349689074
"9285"t289,811649843785t0,48837426607497t0,182304294779897
"6146"t290,011813482909t0,422012535622343t0,2604809114011
"1000"t290,085317880076t0,206494828918949t0,400271157664247
"9513"t290,438136314093t0,339195199776441t0,283033090853132
"9939"t290,782512689272t0,442941134562716t0,158358531515114
"6459"t290,913574700388t0,451274178689346t0,227093684207648
"9018"t291,684228090218t0,306458231294528t0,375650979438797
"3244"t292,011939849128t0,438378325896338t0,243184589873999
"2226"t292,152112341818t0,390168193960562t0,22616713938769
"1127"t292,209788543263t0,186799447983503t0,414674550783821
"5914"t292,234627488905t0,4978622791823t0,172521595284343
"7190"t292,583214428806t0,32161202817224t0,362495763134211
"7130"t292,86615395658t0,402152584865689t0,283488220954314
"5676"t293,03729607441t0,144846739713103t0,442134621297009
"2057"t293,122364967777t0,158916608197615t0,433819341752678
"7971"t293,405309865153t0,0287589388899505t0,550728066731244
"9271"t293,573091325728t0,368760394165292t0,318144396296702
"3892"t293,582125519784t0,377772096078843t0,239412867766805
"8179"t293,765156688458t0,193445745622739t0,460440972773358
"7155"t293,804342138209t0,397009055130184t0,288965232647024
"4808"t294,025647402368t0,329359422670677t0,356153654702939
"3197"t294,263060807874t0,433016409631819t0,25037864651531
"8742"t294,884750389562t1,67132820934057e-05t0,522931138658896
"6143"t295,169611393072t0,204615170136094t0,401105237565935
"9680"t295,527773802875t0,0366599296685308t0,504646430630237
"3002"t295,532829613825t0,32373789139092t0,297240263107233
"9083"t295,824685961842t0,505522047169507t0,164352654991671
"3257"t296,088352386821t0,402682953281328t0,284442248684354
"1689"t296,633933737622t0,269116613082588t0,347779699065723
"2972"t296,642939452368t0,438519076211378t0,161876810458489
"7774"t296,669238076042t0,437885740073398t0,24493555338122
"7512"t297,060885546841t0,378572886576876t0,237037948844954
"6508"t297,358700870046t0,508529036771506t0,161980459652841
"2562"t297,588757688666t0,0441223687957972t0,544435046194121
"4032"t297,89548755244t0,153583850245923t0,436252138484269
"9408"t298,142268125902t0,277809181716293t0,340935435332358
"9186"t298,55985416459t0,159962970530614t0,430718796979636
"2593"t298,567356356107t0,143763316562399t0,442291836626828
"9250"t298,61732504244t0,268873278051615t0,409115713601932
"1987"t298,764171920354t0,206731480779126t0,453500638809055
"5988"t299,12519610821t0,0456613535061479t0,4989950905554
"3723"t299,242135761363t0,265044230502099t0,350328673212789
"8233"t299,340559870764t0,418530833208933t0,268696932634339
"9631"t299,573211199178t0,0484245389234275t0,543326454190537
"3453"t299,630129805639t0,395301169948652t0,294259268487804
"2228"t299,795671237282t0,0606764331459999t0,537100002123043
"4156"t299,834530746627t0,138902561739087t0,495431302301586
"6383"t300,143607875385t0,491517518879846t0,1830847322708
"5744"t300,463523525473t0,247214580187574t0,425837863539346
"7194"t301,275421527113t0,269549044314772t0,346426115138456
"4089"t301,66419331297t0,0803480395115912t0,479430374945514
"1733"t301,881068601483t0,00807068031281233t0,561965978867374
"6834"t301,981990108756t0,387698631035164t0,224917548219673
"6908"t302,16439440234t0,334999551065266t0,354370709508657
"1150"t302,805291930774t0,568264502100646t0,103180795698427
"7946"t302,864606071653t0,360333184711635t0,330267287604511
"8824"t303,050548763511t0,274217387894168t0,405938738188706
"8324"t303,261151143959t0,208648693049327t0,395955277979374
"19"t304,173833200037t0,407056098338217t0,282578536402434
"9316"t304,584371756308t0,284492008620873t0,397697979630902
"7241"t304,940814113116t0,130335310939699t0,502142876479775
"7179"t304,966959197832t0,322701327037066t0,294518020283431
"3787"t305,137428978294t0,32400417025201t0,365146786812693
"5985"t305,353899619948t0,319665291113779t0,297845409810543
"423"t305,833926873211t0,226572428364307t0,442340636532754
"9801"t306,234893607048t0,365549228154123t0,248681432334706
"5842"t306,334782175938t0,357067027827725t0,259048315207474
"3884"t306,358154227427t0,419303701259196t0,1830441868864
"1791"t307,082848977233t0,0959058897569776t0,469530826387927
"929"t307,134617378896t0,206064493162557t0,396435049572028
"600"t307,188212643073t0,0296056855004281t0,504545138962567
"2064"t307,361426335241t0,203510849736631t0,397744882758707
"2011"t307,415072736826t0,449869007105008t0,143524612626061
"9368"t307,471997708239t0,392332190880552t0,217523819417693
"5768"t307,956370905654t0,220691787777469t0,446614191890694
"2137"t308,110987049613t0,322934260824695t0,293953029601835
"8455"t308,337048526334t0,38318127556704t0,228023864491843
"1837"t308,614633390646t0,339037515223026t0,352136894059368
"9189"t308,946377076344t0,299864343600348t0,387174915708602
"4478"t309,052350541455t0,140201356029138t0,441187813156284
"5763"t309,248107957371t0,0274151000194252t0,505849293386564
"6846"t309,317040795549t0,246086294995621t0,363928873697296
"6682"t309,563437979865t0,273364443099126t0,408465224155225
"7535"t309,58377350132t0,329133026301861t0,362393824593164
"6888"t309,812900966145t0,465896885376424t0,217080279742368
"1237"t309,828003490358t0,0962632468435913t0,467337469453923
"2848"t310,941361540312t0,398673442425206t0,207335200929083
